event_id,event_time,train_id,route_id,latitude,longitude,scheduled_minutes,distance_miles,avg_speed_mph,brake_pressure,engine_temp,vibration_score,weather_severity,route_congestion,cargo_weight_tons,delay_minutes,delay_risk
EVT_00001985,2026-01-24 19:25:00,TRAIN_0134,ROUTE_025,30.438032105868356,-113.05616219853628,105.50823732057668,142.3581425868596,79.92814214946874,102.58705536651163,180.41541373607228,2.826684841414013,0,0.2865779721596095,6593.177634935818,16.853074411146583,0
EVT_00001986,2026-01-25 19:40:00,TRAIN_0193,ROUTE_020,39.12211491131241,-117.93795526291396,203.79723720230757,186.85943806761355,66.28467343376815,111.92213185021197,149.47303871700927,3.2201326813048414,0,0.18978687648745848,8773.933441187206,12.169430620402617,0
EVT_00001987,2026-01-07 08:36:00,TRAIN_0094,ROUTE_001,36.56077427606426,-103.78441830407546,197.00831817153332,141.68279769890074,36.887117382109466,110.65708186930681,159.89917831395798,1.893110786416953,0,0.5136653537939276,11002.38705187789,21.57302794295638,1
EVT_00001988,2026-01-07 07:39:00,TRAIN_0092,ROUTE_026,38.57540380895812,-91.61884717702377,265.85768220060964,275.64419370353676,61.1243684844685,85.77712242238088,188.34837851396665,4.626066270871594,0,0.02570319904697036,8442.18592416897,15.96746263130768,0
EVT_00001989,2026-01-28 17:07:00,TRAIN_0073,ROUTE_012,43.341815564427975,-88.09533131180828,218.1542980273804,157.36128837453,42.8719159265354,79.56804644819788,174.4040992501913,2.1479284191648302,0,0.08822019485429232,5527.6154617367265,12.784496482773593,0
EVT_00001990,2026-01-16 22:20:00,TRAIN_0124,ROUTE_011,43.9184942344695,-74.26467494058151,160.96885848798738,148.4947605238468,64.08785911263679,57.86672781402977,163.06992890110303,2.3142335062746944,2,0.29989748841720815,7768.522015243533,21.47866555255918,1
EVT_00001991,2026-01-14 03:21:00,TRAIN_0095,ROUTE_029,46.80096995787662,-102.85799024200287,216.81315419735188,188.5624908706185,53.02912174697501,85.12519050128442,152.4232670254486,0.5671503311559779,2,0.19047406734092495,3476.115265112633,18.663010456686752,0
EVT_00001992,2026-01-09 14:47:00,TRAIN_0161,ROUTE_016,29.324517847545675,-88.42736799141794,117.10512535746697,299.4271102957036,85.0,111.18783427003143,149.66971620569004,6.150439261120549,0,0.295010030725988,8264.249249735396,5.641131344334272,0
EVT_00001993,2026-01-20 04:05:00,TRAIN_0033,ROUTE_017,40.652767573427006,-95.83869515896056,136.68873283435116,237.19009388883194,85.0,80.06579211003354,171.7061129632383,3.6705179016433456,2,0.2417937504172459,3998.6260706918474,11.502428894808073,0
EVT_00001994,2026-01-23 14:51:00,TRAIN_0028,ROUTE_010,42.718962940303754,-96.18925690896383,194.99141394337994,212.02483760900242,58.04203054118771,87.48094806163493,225.64531308091244,0.7765553223202518,0,0.10210732367161071,8292.915275499363,16.75342731528074,0
EVT_00001995,2026-01-01 01:39:00,TRAIN_0179,ROUTE_030,35.91542384303378,-93.51487483273274,82.87876517634328,105.35641840250568,85.0,83.3451570110054,189.14466606019744,0.573615998387828,2,0.2076999984291168,6927.401644115434,0.0,0
EVT_00001996,2026-01-17 13:53:00,TRAIN_0195,ROUTE_012,38.7046709890075,-88.3856854368034,178.32776467797527,128.58332321090325,26.66029166443793,94.49994184329259,141.6783939276312,1.4242625283737256,0,0.1712007433384154,8808.63872250903,14.641719428066784,0
EVT_00001997,2026-01-30 19:13:00,TRAIN_0070,ROUTE_011,45.48964733540616,-92.26265972561268,134.08815185467108,117.72720479683011,63.422960134297334,105.43301621057174,192.68040418497392,1.5800579575736862,0,0.13934364238389393,7087.334039506695,0.3771849909340066,0
EVT_00001998,2026-01-09 10:03:00,TRAIN_0131,ROUTE_023,37.80067546358545,-102.75033795988763,184.55881748189685,324.5480978937877,85.0,71.5294725898258,156.02783480255974,2.008775565371374,2,0.19504054604073248,9543.940044237997,18.540876192339134,0
EVT_00001999,2026-01-09 10:14:00,TRAIN_0135,ROUTE_012,45.3178231775086,-90.9848761084621,131.50186388787316,262.4450498505318,85.0,73.82668822043289,174.8785655848342,4.43414900467878,0,0.39779948205649474,8030.494599698809,19.340976195552948,0
EVT_00002000,2026-01-27 08:15:00,TRAIN_0107,ROUTE_029,38.563846425624,-105.54946992953793,199.0911661854835,151.07035928606447,38.871602879973636,107.83944047129226,160.27848488790585,4.596203297014513,0,0.14860262418334777,8982.931144193148,8.68147174324718,0
EVT_00002001,2026-01-02 20:41:00,TRAIN_0190,ROUTE_014,41.10889701542868,-90.95324237363809,180.86973406503253,174.85026849394757,73.17080231864769,98.79680249342172,225.56887032185003,3.607005099183859,2,0.2768541436097254,6308.634170980653,23.64813830272302,1
EVT_00002002,2026-01-12 22:12:00,TRAIN_0182,ROUTE_021,43.45033270262454,-96.60456551612985,243.01646625965986,153.97678590101327,49.307629852742316,86.8874332638185,146.64730220712718,0.26257167286662353,1,0.2167995672902542,6213.871208786841,24.6430733400978,1
EVT_00002003,2026-01-14 17:56:00,TRAIN_0025,ROUTE_026,33.366818178721324,-120.42341102617061,180.303054034573,149.13110268954333,48.671288022695286,110.48499314311692,182.84030640338653,5.58755920176309,3,0.38739979846833256,4491.114342923822,20.55505657417159,1
EVT_00002004,2026-01-24 22:28:00,TRAIN_0093,ROUTE_030,40.96735993090187,-99.66085316982591,145.411073776734,256.82408249729446,85.0,73.61965336332115,157.86690489371873,3.951721757305714,1,0.340497604390409,4952.381080823307,10.495154791723209,0
EVT_00002005,2026-01-04 20:54:00,TRAIN_0136,ROUTE_009,36.42030305280899,-86.81873013327719,168.89013648777228,196.99710233725494,64.81584479688027,101.1745618942924,193.4707019844147,3.0107174442190554,0,0.34835008049034694,7174.485907522097,15.16436932210186,0
EVT_00002006,2026-01-14 00:31:00,TRAIN_0169,ROUTE_011,44.90823404050936,-99.5177485484322,119.50936213424708,386.4934195437971,85.0,89.18114269363201,182.33634550157183,1.6419144313918186,1,0.29274555169413075,7117.935979797292,19.39195109599946,0
EVT_00002007,2026-01-05 13:40:00,TRAIN_0002,ROUTE_014,37.30805730659411,-95.25230235946033,198.2761764617448,320.02878596135986,85.0,97.27852603215472,206.36381615380063,2.833107579152715,2,0.40948625767453106,7723.673841315519,34.69392139546035,1
EVT_00002008,2026-01-24 15:05:00,TRAIN_0087,ROUTE_015,37.241623720276706,-103.7444927461497,206.54326108418726,324.7584272373378,85.0,61.35417465449672,192.95294486639608,0.4807462242051638,0,0.3692251055788074,5759.738074539094,9.154218473080384,0
EVT_00002009,2026-01-19 23:14:00,TRAIN_0190,ROUTE_024,34.68238367902204,-101.28809088501137,291.1138216511768,273.7085579958501,70.89532402211628,86.87155968126781,157.66165327816222,2.747682430530742,0,0.3733078903158225,7306.368996499723,22.6627171551307,1
EVT_00002010,2026-01-15 21:39:00,TRAIN_0095,ROUTE_030,38.652655836218266,-86.61729849195427,152.01738042280178,186.18727435942486,72.72166153444353,98.84156059243645,247.90506443833567,3.8212867257661944,1,0.5129816449268547,9423.872604915054,16.273900040121315,0
EVT_00002011,2026-01-12 18:54:00,TRAIN_0068,ROUTE_010,41.65451944649969,-103.17105461244334,167.9492441846168,267.82327076236675,85.0,89.24003737926205,188.88565334127682,2.468294387622576,2,0.21414986089867144,7780.867562747827,10.200620354100446,0
EVT_00002012,2026-01-05 14:17:00,TRAIN_0016,ROUTE_001,39.289008199994456,-111.81086048155032,154.0908664002803,192.09338443770736,63.86646836746904,105.06357327361022,161.2334512792872,1.6255171294968498,0,0.4364910520207738,7072.153269497929,10.846324092668851,0
EVT_00002013,2026-01-28 15:44:00,TRAIN_0059,ROUTE_013,49.0,-124.16259188840122,189.54511655090508,350.42208405826904,85.0,104.66166008568943,180.13850982115548,4.715544237518718,2,0.5146710271626845,7514.976647504372,19.86064444860927,0
EVT_00002014,2026-01-20 10:18:00,TRAIN_0121,ROUTE_003,36.728988779865986,-107.13896744935556,197.17607405158262,252.34235064399365,70.69974666586909,78.4972364973529,190.7708406692323,7.967312053105415,0,0.1600065619728459,9239.175281699041,14.763504063789266,0
EVT_00002015,2026-01-10 13:47:00,TRAIN_0062,ROUTE_027,34.62171067560196,-111.1848322841578,177.59813200071702,240.9888286882412,83.38882629760728,99.88791181600416,189.81986197338097,2.9759750104587823,0,0.4257191121928567,7313.3363746143195,15.839544915328085,0
EVT_00002016,2026-01-13 10:02:00,TRAIN_0040,ROUTE_024,38.33596340782779,-115.83428580323033,228.88466625928643,230.16581299436072,47.379816031729376,78.08804811326111,187.40070244041945,3.768068075736,2,0.07498407554321017,6065.218884517569,21.73697642301623,1
EVT_00002017,2026-01-22 18:50:00,TRAIN_0198,ROUTE_011,40.70413117667044,-110.88153354409054,152.235922331035,359.22131418886863,85.0,90.64818529385708,199.16205384803428,1.9338548789351,0,0.1905816557243032,6083.124812890505,17.561745410318736,0
EVT_00002018,2026-01-22 14:05:00,TRAIN_0009,ROUTE_014,32.61912397160978,-109.88564785996081,224.37783215508205,105.29997329305715,19.676535733943947,97.87353899169145,196.70427524006578,1.4008985411286798,0,0.3882085664050229,6020.5720863790175,28.22920354103006,1
EVT_00002019,2026-01-14 19:59:00,TRAIN_0060,ROUTE_017,45.54686657369363,-110.69457025341518,204.23240341384871,367.0630262134981,85.0,79.97660482487302,153.81084584409754,3.9824105310103026,1,0.2726446679005111,5975.452978020274,16.879359880606174,0
EVT_00002020,2026-01-10 02:05:00,TRAIN_0114,ROUTE_023,37.71686543325383,-81.40171661822401,179.4586536045474,205.107695403669,65.8690454179675,99.4431142267726,227.70135260018094,6.745032017571396,0,0.46027795837435687,8421.448587095789,14.371527627540367,0
EVT_00002021,2026-01-20 19:09:00,TRAIN_0183,ROUTE_003,47.48001373028153,-117.8012334441418,165.82785116592845,107.5080819347479,52.64579410128807,83.93573104617717,224.22219543875536,1.132929160372593,3,0.4624143997357368,10061.03014587257,22.7224677950344,1
EVT_00002022,2026-01-20 17:55:00,TRAIN_0147,ROUTE_012,45.66940149456295,-91.06751687618683,289.2000491429116,159.82322146855552,34.530252455956294,83.03162967105182,195.02412238099677,0.800663493445631,3,0.22721323347638017,6264.541882419406,25.79054121125479,1
EVT_00002023,2026-01-18 23:46:00,TRAIN_0180,ROUTE_029,42.30509346450035,-91.57619051775215,143.23461071660643,87.93541898211338,52.39932191363028,98.47981180247659,175.9674179387655,1.3029768414891287,1,0.41344493094549284,5376.097863141445,11.20484407769036,0
EVT_00002024,2026-01-03 04:27:00,TRAIN_0089,ROUTE_013,38.891229250213286,-90.62129857614116,193.40699296357866,272.2925396468512,85.0,79.96832467579898,176.39714706778474,1.0813153162086602,2,0.5968336586410213,4713.436346638206,11.830915959100615,0
EVT_00002025,2026-01-15 04:24:00,TRAIN_0172,ROUTE_020,33.9416367051214,-98.57288045003592,146.24014183910404,136.93656397227844,67.58613762334318,79.35797436764285,166.9058901301339,4.954492206906748,3,0.20091335775913005,10107.576360908202,11.939753449707005,0
EVT_00002026,2026-01-19 10:01:00,TRAIN_0064,ROUTE_008,35.84545778199851,-82.81420611359486,260.35293368795874,233.49341329637602,52.1396659556153,102.49387248036099,170.1403943759627,4.572393850948526,2,0.2608763417336557,8739.643517508912,27.64333459550795,1
EVT_00002027,2026-01-29 12:02:00,TRAIN_0032,ROUTE_029,33.61968016647901,-97.99271044470296,219.90718479596416,310.7373624132678,85.0,91.30268582309921,120.33038962754898,1.2539026782117189,2,0.24935200125490423,5774.176739359666,23.928204250228433,1
EVT_00002028,2026-01-16 18:24:00,TRAIN_0180,ROUTE_019,33.405760971473896,-100.53214418032331,149.47425545214853,166.23864571470907,76.47849091700807,72.55056605636047,213.25658632282284,2.3661490069851348,0,0.41579761617939304,7252.523464999064,14.848843052565224,0
EVT_00002029,2026-01-11 06:45:00,TRAIN_0132,ROUTE_025,40.43630493408016,-84.00613285799955,203.06677470440528,198.5517045580486,65.90561492360968,100.26769654065853,204.43634104072058,0.8173648465233548,2,0.65196677442295,9525.367270887993,21.34756813792936,1
EVT_00002030,2026-01-17 16:10:00,TRAIN_0014,ROUTE_030,40.629725721922185,-100.08461370169988,191.596307457445,115.73067120671874,40.48998222580711,85.12078521307866,133.08283018918982,1.8712125123087415,0,0.3170984115025998,6885.3603437292395,10.926175190554524,0
EVT_00002031,2026-01-06 07:36:00,TRAIN_0076,ROUTE_023,31.2185642140625,-117.08989737436329,156.75188571113677,188.9314312839042,69.69390256476733,73.16383992526242,197.24969787173612,0.7805788637599919,0,0.5782487693141348,8552.743611256288,5.1740743983997834,0
EVT_00002032,2026-01-03 17:18:00,TRAIN_0038,ROUTE_006,36.55926826906044,-91.98833397176244,214.1173897752678,425.9218900218698,85.0,59.912219866060326,174.80713480295174,1.6432357855647868,1,0.3082311076033869,6718.989240614483,12.838104981978235,0
EVT_00002033,2026-01-21 08:13:00,TRAIN_0095,ROUTE_005,34.94995016718499,-84.98160004455879,197.51874259969847,282.23465312883536,85.0,100.84097156438891,170.0238465171083,0.7992541605961114,0,0.19692129578686707,6468.198714510846,7.338981185941921,0
EVT_00002034,2026-01-30 14:03:00,TRAIN_0134,ROUTE_009,46.285479267469974,-94.48457634654076,189.70644212486786,198.82156648851162,73.65020453768592,79.68098320666115,187.32103771410192,4.688989916617775,0,0.104173910674742,2232.127105398442,3.664393368133142,0
EVT_00002035,2026-01-26 09:07:00,TRAIN_0031,ROUTE_015,28.517757557285364,-102.34488624441019,178.1136129940952,171.06495710546278,52.882662286277274,75.07386274441798,131.43032026657207,2.43024676608323,1,0.39854475058318245,6271.756271247697,18.064302174841977,0
EVT_00002036,2026-01-18 12:14:00,TRAIN_0183,ROUTE_010,48.591523914001264,-94.86383938907987,199.3974521669843,216.58932834748532,59.22307640550048,97.6728339646319,174.71877044530513,2.7066857445185653,0,0.4518216499107641,6034.972752294403,10.721835210472884,0
EVT_00002037,2026-01-02 04:58:00,TRAIN_0196,ROUTE_001,41.901922842477525,-89.80535037850878,190.32244476716068,230.40406017549117,65.4028378098882,99.66949915570625,176.98702941995916,1.12192043699684,3,0.5408048517432696,7936.743876280274,23.916054012709672,1
EVT_00002038,2026-01-30 15:20:00,TRAIN_0133,ROUTE_004,26.19582379370121,-110.38931869382066,182.65919998612577,186.47442342833938,67.8908317359346,80.55476401686445,177.0112241141546,1.4741722165082256,4,0.31625795023223147,7449.537504122866,15.666731109845179,0
EVT_00002039,2026-01-14 11:44:00,TRAIN_0054,ROUTE_017,35.79400080593367,-122.49071293725699,151.15428378055964,262.4047356616903,85.0,100.95168791527173,140.81276504069308,2.284928486071381,2,0.4831347612013717,7355.992032850049,21.747969729971327,1
EVT_00002040,2026-01-09 16:33:00,TRAIN_0045,ROUTE_001,41.23204562143736,-99.64519597403579,256.21948083431215,143.7242007951673,40.19733150628116,114.65871505335753,186.17289910939175,6.72023960904369,0,0.18102507025964534,8714.525585673762,20.38097478650201,1
EVT_00002041,2026-01-27 18:35:00,TRAIN_0172,ROUTE_029,35.59560794747287,-85.55054690603552,132.73110254931538,143.32898600125856,69.1562085367955,106.15995925165316,201.49537490155217,2.0825590508652336,1,0.16785273433535952,2792.620403060773,9.527984087068894,0
EVT_00002042,2026-01-23 09:24:00,TRAIN_0088,ROUTE_008,37.634309527995704,-111.63656401247238,199.24362984958853,249.61563656401637,70.80823403542986,104.29268514236347,185.18328660216508,5.28483815711108,0,0.1264993942864373,6910.8920048211,21.33997144792115,1
EVT_00002043,2026-01-23 11:43:00,TRAIN_0013,ROUTE_012,49.0,-113.36493666928752,165.58916659643552,126.50865971484818,58.35034419900581,93.76954946559036,169.27030222054313,1.5707376941071172,1,0.12422360562911294,4894.38964062312,12.987051589636652,0
EVT_00002044,2026-01-09 07:58:00,TRAIN_0082,ROUTE_009,36.88559602346682,-95.570534043485,259.1796271252185,278.3213802290032,52.73323839855428,84.67538153365294,242.22601507298376,2.163462044243236,0,0.3886888686682684,4747.183539657061,21.06947062343746,1
EVT_00002045,2026-01-30 18:06:00,TRAIN_0159,ROUTE_011,33.59076703904095,-100.78728891768569,139.34328582492716,218.8575510082453,85.0,89.32936736523892,151.88563036020162,4.462622649763922,1,0.04944560121056512,6476.957384059557,2.552761987203409,0
EVT_00002046,2026-01-14 14:03:00,TRAIN_0128,ROUTE_020,43.579578572299134,-106.31128695433212,146.91315322078506,73.76726250262293,32.677972445484826,95.28889924395314,194.33628251176884,3.4774013478651518,0,0.25752234425753,7038.9591252225955,7.56326151735707,0
EVT_00002047,2026-01-16 22:37:00,TRAIN_0160,ROUTE_009,31.987174261022496,-84.04076595758848,136.35818715321787,228.75993004487574,84.07066076402205,74.9098564961412,181.08184264201725,1.0646648988190104,4,0.46448389294452735,7904.233646360725,19.001077505536518,0
EVT_00002048,2026-01-23 12:41:00,TRAIN_0134,ROUTE_016,42.512844603966684,-106.05659502155508,194.55592729277745,85.18827003288044,39.006640697400414,80.76741710872248,225.307823741836,2.755287254468994,0,0.3888612623151357,7784.797310702253,21.490313272654436,1
EVT_00002049,2026-01-20 19:11:00,TRAIN_0053,ROUTE_018,41.920819993331776,-93.69468062081957,118.21272031941112,275.46896077245293,85.0,72.86699828420899,184.66874539786772,2.8822505153547775,0,0.3759858022036678,5512.305960202967,15.709370352330293,0
EVT_00002050,2026-01-06 04:02:00,TRAIN_0113,ROUTE_025,48.13021585240496,-87.92520817317643,158.46621773590053,200.1028536599523,72.33916917115785,92.82223946749696,190.02888112487656,3.223103700767062,0,0.12408763652572925,6645.355422263899,6.854231366767282,0
EVT_00002051,2026-01-10 01:47:00,TRAIN_0114,ROUTE_028,41.073208658984804,-100.49250315673284,83.14353797155718,368.0867373205456,85.0,90.99664706874644,187.64292453910647,1.1401495409760087,1,0.48260252701872114,9586.719969477688,12.439036956669945,0
EVT_00002052,2026-01-11 20:03:00,TRAIN_0197,ROUTE_007,37.829899552557876,-87.89825984390978,190.81896093576407,305.70502754980856,83.57157008507127,82.16749601437664,148.5419367785566,0.6787547896401106,3,0.14376299522628522,9905.03643117425,25.069196511531256,1
EVT_00002053,2026-01-29 10:13:00,TRAIN_0060,ROUTE_018,38.85398587568938,-89.9822823700322,157.49033135596818,135.14459950145402,70.8103869313041,99.84599046455689,153.27798866565325,5.496896071049375,0,0.20316947860880621,6447.584054418599,9.65967080174247,0
EVT_00002054,2026-01-22 10:26:00,TRAIN_0066,ROUTE_003,49.0,-95.79831329166534,113.0374465230666,58.34081089268661,23.58010466248259,77.4647956088603,168.108303084233,8.0576059387051,0,0.34174789756105406,7167.131394282093,4.125616470376446,0
EVT_00002055,2026-01-11 23:45:00,TRAIN_0043,ROUTE_023,39.3143961819087,-102.49622848767152,228.85242313383264,159.5918994566901,31.7327272916384,81.72198311787312,198.93457043698007,3.1743808330785535,0,0.03751274401718042,5386.687786462028,19.013826189365723,0
EVT_00002056,2026-01-23 01:00:00,TRAIN_0077,ROUTE_013,37.931236874923556,-80.82293323739187,121.15498957267774,122.29931177357031,62.71005959347881,99.36631781895007,180.8274184672821,1.5047391514446156,1,0.19652443094195268,8849.11399948521,14.224526544750757,0
EVT_00002057,2026-01-23 03:43:00,TRAIN_0124,ROUTE_012,38.67386503725632,-87.11264198479027,215.86246605126968,366.0590469501675,85.0,101.14578936151365,169.83162783275273,4.938935230937207,1,0.0027770901171666642,11168.830389939509,17.290406822973043,0
EVT_00002058,2026-01-12 19:50:00,TRAIN_0087,ROUTE_026,41.37860646331945,-89.1360034724723,148.4531629205488,219.17482725758788,80.73103789240182,80.45128556749388,209.30499502788334,0.9606897523414009,2,0.2839254669300462,6036.702438533926,22.753228891889464,1
EVT_00002059,2026-01-13 02:15:00,TRAIN_0146,ROUTE_012,37.117241803083424,-97.30854894980082,252.07071200529415,294.67350433465333,78.1004300302394,92.78451125691889,125.43925597969735,1.028414546338002,2,0.5017603401121403,9117.196752012398,29.28578969183149,1
EVT_00002060,2026-01-27 19:53:00,TRAIN_0013,ROUTE_009,33.832695420706486,-104.4716255870157,213.7297742516766,197.19752699595313,59.07261479618583,80.65431311065163,142.60449674597402,5.756534169950464,0,0.5802079778741523,8325.908695817749,21.697685991209237,1
EVT_00002061,2026-01-17 20:30:00,TRAIN_0143,ROUTE_008,35.64319813296043,-121.21717873228295,134.63784581066872,205.62660093754835,85.0,87.63192559707235,112.58500512342373,7.592175722837098,3,0.14096492689415083,6697.959726051137,12.491093240198268,0
EVT_00002062,2026-01-05 11:39:00,TRAIN_0181,ROUTE_021,34.57502314422402,-91.71400032804486,138.73128515053622,217.38983819928734,85.0,91.72604872981876,205.2077626227516,1.361319341519687,2,0.2033158337080633,5747.053137486814,6.723334146225074,0
EVT_00002063,2026-01-22 14:14:00,TRAIN_0168,ROUTE_003,38.2325934181821,-101.99830224172501,207.24863423509396,308.5231454873957,85.0,96.72439438579121,172.58184638567386,1.1154645703674717,1,0.1629276908041975,11461.105558733969,17.15936109044627,0
EVT_00002064,2026-01-18 16:29:00,TRAIN_0092,ROUTE_028,35.93127400857218,-95.3438431187069,168.1929841180425,244.9299804539679,85.0,93.81070816191732,199.15729446731982,2.1157118203689413,0,0.25623353390268117,8379.064104390784,12.049753567720638,0
EVT_00002065,2026-01-16 06:25:00,TRAIN_0144,ROUTE_026,38.103089292195165,-70.0,172.37958718403854,135.4132925218668,41.038685692276495,93.27794808648291,172.2685416741906,0.8748670540036384,2,0.32226243187313686,8725.49703794948,19.514163346224464,0
EVT_00002066,2026-01-22 18:04:00,TRAIN_0156,ROUTE_004,38.24248049898268,-82.99230714003075,237.2507487797444,349.8011310469134,83.8217382278627,77.05801995471593,200.579591713174,0.5764776034760433,1,0.16670654320133255,6619.175131131451,27.072383787792475,1
EVT_00002067,2026-01-28 05:06:00,TRAIN_0077,ROUTE_022,40.316721103451286,-92.6287455575015,146.30900069835195,196.57476008109495,75.7281089171548,94.65931967168997,171.83119209564833,0.5987698470711285,0,0.30664505034436773,7109.803775274469,15.61187706298024,0
EVT_00002068,2026-01-10 21:54:00,TRAIN_0076,ROUTE_001,34.18445839940382,-99.2099239197744,184.10821974789545,183.5583900898681,54.01392629427633,96.61278421435559,185.24778562744714,2.696499882650982,0,0.028739375199387168,4809.776115980916,10.05332101667728,0
EVT_00002069,2026-01-13 13:53:00,TRAIN_0196,ROUTE_004,47.514391913306824,-88.63077926398529,222.95825071435377,20.0,13.73346152245734,98.26721436104559,181.5878372702817,2.017496188719525,1,0.6387143003000549,8369.58333678153,17.534792978808948,0
EVT_00002070,2026-01-06 16:26:00,TRAIN_0165,ROUTE_019,45.22695183374005,-87.13598244573642,216.410286977352,270.75196729290695,81.22723226141467,81.36575784634935,183.44268224719917,4.430626762219973,1,0.12844346470219528,6325.84038039811,20.268274034899996,1
EVT_00002071,2026-01-20 09:53:00,TRAIN_0192,ROUTE_017,41.6975971651166,-102.64808249000312,172.81742996156973,228.08101117295067,71.7279019972836,100.9870273990033,217.11843050519602,5.769406527628051,0,0.16823958627614785,5152.267234970453,16.384792249591708,0
EVT_00002072,2026-01-13 01:57:00,TRAIN_0174,ROUTE_025,42.680824391602,-101.13982725748689,166.99923536163038,227.99405252815217,72.3592555673655,74.1931816586781,134.38938716898323,3.078705616834833,3,0.661157115614949,5461.12221034384,22.654902564467637,1
EVT_00002073,2026-01-11 06:30:00,TRAIN_0091,ROUTE_019,33.32190144805904,-95.18412201120934,101.75330418655808,187.77402631113455,85.0,84.83018215147142,173.29041610318194,0.8756908290752877,0,0.18342609561148734,11339.096134808611,0.0,0
EVT_00002074,2026-01-21 21:29:00,TRAIN_0080,ROUTE_002,36.08079000844545,-107.0796913237136,132.4689753300662,173.98257278937737,85.0,86.69377101247004,179.94968035445072,0.2886578519779722,0,0.15666198091545783,6464.538084949173,2.22702066193322,0
EVT_00002075,2026-01-13 05:52:00,TRAIN_0195,ROUTE_026,36.63473710182383,-106.23888154040525,194.326165195863,190.43356585356563,50.576482337406325,74.8510912499604,176.2071753507579,1.598006960069625,0,0.41534022351132077,7662.767187599291,19.565070964510863,0
EVT_00002076,2026-01-14 22:20:00,TRAIN_0100,ROUTE_010,31.895022432236726,-111.52965012460159,173.79530149759938,257.0528696901824,85.0,86.51146786194235,165.05286948616526,1.432779398250556,1,0.4418812528728635,4849.056917111276,7.972841048218219,0
EVT_00002077,2026-01-14 04:50:00,TRAIN_0197,ROUTE_005,37.10983208036831,-77.09557639954036,183.3717185354802,271.129421842668,85.0,92.65777097213761,161.63209288974474,0.9176250018079599,0,0.29099540161922705,6659.652959317104,15.29226787202602,0
EVT_00002078,2026-01-08 18:08:00,TRAIN_0125,ROUTE_012,49.0,-114.18242511871645,226.76641243353274,201.5174729300321,52.45025962965555,68.09073381799998,213.25036638527283,3.0142433896074796,2,0.33086506331695764,4533.062684688034,25.691301022747314,1
EVT_00002079,2026-01-04 18:34:00,TRAIN_0149,ROUTE_004,39.53362350924194,-113.74398930564733,126.57046009219765,295.9149995453407,85.0,85.26373939474985,173.23197278622584,3.1795518005638375,0,0.1710058678185277,7669.3057825504675,2.8631544842405248,0
EVT_00002080,2026-01-25 19:36:00,TRAIN_0143,ROUTE_008,46.65550629378226,-125.0,169.37188639953075,213.68206551860177,84.93752314861538,69.01918881284011,235.94866334743435,2.628064808047861,0,0.24804403530851812,5361.061967781717,19.069580020223956,0
EVT_00002081,2026-01-03 18:02:00,TRAIN_0162,ROUTE_008,46.31865126333756,-90.57755451923956,188.4919933535048,179.66188655010757,60.82490551939234,114.49846541180334,188.2068746593712,7.853701395217275,0,0.2597268956404578,8436.655012558722,14.349403051117626,0
EVT_00002082,2026-01-10 17:54:00,TRAIN_0030,ROUTE_028,34.282413682884616,-109.3645178958054,148.31280280914677,235.87324599258915,85.0,92.5498946032078,167.75861085560788,0.6229905036573612,0,0.48702663884502007,3778.5236046602886,10.639202436028738,0
EVT_00002083,2026-01-21 00:35:00,TRAIN_0023,ROUTE_008,39.18139597083767,-88.91045461846858,244.41647012673377,111.24908652049118,32.024758896395916,91.50995140597209,188.81697101161586,1.6777333519539466,0,0.42660277786353434,5862.262663469061,10.762621051942554,0
EVT_00002084,2026-01-04 22:31:00,TRAIN_0059,ROUTE_017,37.015820773509276,-98.58639619413627,220.88640607259163,238.61746472633988,71.96792424837098,92.78488093990968,177.72332176094284,2.08534831876041,0,0.06545956160251568,9118.117839184548,20.324452362309394,1
EVT_00002085,2026-01-20 15:58:00,TRAIN_0055,ROUTE_005,43.659244141614224,-82.7287676591077,193.055999718994,96.62543155789027,42.705527524848904,97.25424756720999,208.54998167348475,1.5058967290636753,1,0.16667921856954285,9759.546644966482,9.406759295201326,0
EVT_00002086,2026-01-22 23:48:00,TRAIN_0099,ROUTE_004,41.35144127901673,-108.20277871940856,260.7404300697864,137.78184320129887,42.3538704751683,101.73785819801434,145.80694201523798,1.3487476326082442,1,0.18751090980535265,7010.760981473656,11.917430109421655,0
EVT_00002087,2026-01-20 21:17:00,TRAIN_0025,ROUTE_027,47.32881579030512,-97.29435079211906,112.5497124175436,58.50468746267005,49.78714973175046,71.23735285422404,129.97035041463553,3.5588071771253733,4,0.4930752608521599,6301.001145340605,24.573147134926543,1
EVT_00002088,2026-01-10 03:37:00,TRAIN_0108,ROUTE_012,40.031345719212695,-84.66463431996829,179.65231735024432,205.99064378627995,78.53516332526702,105.72213116912108,184.02452526208327,1.1542648711618368,2,0.41351470176464,7209.684576155769,12.8566034546056,0
EVT_00002089,2026-01-01 14:13:00,TRAIN_0031,ROUTE_030,43.13210574239725,-83.4208753952371,196.48516360203274,348.7706961847275,85.0,104.94990352820706,195.8923974515235,0.9768859232541628,0,0.3558761261235832,10693.593020818984,25.715711569999357,1
EVT_00002090,2026-01-27 14:53:00,TRAIN_0147,ROUTE_007,35.78249452606658,-84.96419368213434,138.8450228942735,210.6338671134852,85.0,89.20384066970949,182.14763624044826,3.1632208250995384,1,0.20212077493614594,6516.80030784331,6.738169771761945,0
