"Customer_id","monetary_value","frequency","recency","RFMClass"
"444","1927","271.0","1","5"
"122","1928","10.0","5","5"
"444","1929","247.0","1","5"
"333","1930","96.0","2","5"
"144","1931","15.0","1","5"
"243","1932","50.0","1","5"
"244","1933","30.0","1","5"
"322","1934","68.0","4","5"
"232","1935","35.0","3","5"
"344","1936","128.0","1","5"
"332","1937","107.0","3","5"
"244","1938","37.0","1","5"
"344","1939","57.0","1","5"
"312","1940","57.0","8","5"
"321","1941","72.0","5","5"
"444","1942","246.0","1","5"
"234","1943","19.0","2","5"
"433","1944","198.0","2","5"
"133","1945","16.0","2","5"
"443","1946","212.0","1","5"
"234","1947","39.0","2","5"
"223","1948","46.0","4","5"
"433","1949","170.0","2","5"
"243","1950","48.0","1","5"
"321","1951","116.0","4","5"
"442","1952","147.0","1","5"
"111","1953","16.0","35","6"
"343","1954","51.0","1","5"
"444","1955","159.0","1","5"
"132","1956","12.0","3","5"
"243","1957","36.0","1","5"
"333","1958","54.0","2","5"
"234","1959","43.0","2","5"
"444","1960","173.0","1","5"
"244","1961","34.0","1","5"
"223","1962","39.0","4","5"
"444","1963","267.0","1","5"
"111","1964","9.0","13","5"
"122","1965","12.0","4","5"
"111","1966","3.0","12","6"
"111","1967","10.0","10","5"
"243","1968","33.0","1","5"
"333","1969","80.0","3","5"
"212","1970","31.0","6","5"
"123","1971","8.0","4","5"
"333","1972","72.0","2","5"
"122","1973","4.0","4","5"
"421","1974","256.0","5","6"
"111","1975","5.0","11","5"
"111","1976","16.0","11","6"
"344","1977","90.0","1","5"
"333","1978","72.0","3","5"
"212","1979","43.0","7","5"
"111","1980","10.0","52","4"
"444","1981","170.0","1","5"
"444","1982","199.0","1","5"
"243","1983","31.0","1","5"
"211","1984","19.0","22","6"
"433","1985","152.0","3","5"
"111","1986","9.0","16","6"
"443","1987","270.0","1","5"
"323","1988","65.0","5","5"
"444","1989","274.0","1","5"
"221","1990","25.0","5","5"
"232","1991","23.0","3","5"
"444","1992","319.0","1","5"
"132","1993","5.0","3","5"
"133","1994","12.0","2","5"
"432","1995","275.0","2","5"
"211","1996","25.0","11","5"
"212","1997","41.0","11","5"
"123","1998","8.0","4","5"
"111","1999","4.0","55","3"
"322","2000","71.0","4","5"
"443","2001","213.0","1","5"
"211","2002","38.0","6","5"
"232","2003","32.0","2","5"
"331","2004","78.0","3","5"
"233","2005","46.0","2","5"
"442","2006","179.0","1","5"
"444","2007","373.0","1","5"
"332","2008","94.0","2","5"
"123","2009","10.0","4","5"
"342","2010","105.0","1","5"
"342","2011","78.0","1","5"
"442","2012","173.0","1","5"
"111","2013","7.0","38","6"
"422","2014","213.0","5","5"
"213","2015","22.0","6","5"
"444","2016","257.0","1","5"
"443","2017","282.0","1","5"
"232","2018","21.0","3","5"
"111","2019","10.0","6","5"
"443","2020","308.0","1","5"
"333","2021","54.0","2","5"
"433","2022","215.0","2","5"
"211","2023","18.0","9","6"
"322","2024","104.0","5","5"
"244","2025","43.0","1","5"
"144","2026","4.0","1","5"
"422","2027","182.0","5","5"
"343","2028","84.0","1","5"
"413","2029","330.0","6","5"
"133","2030","9.0","3","5"
"232","2031","31.0","2","5"
"432","2032","167.0","3","5"
"211","2033","18.0","7","5"
"212","2034","18.0","7","5"
"414","2035","311.0","8","5"
"322","2036","142.0","5","5"
"433","2037","241.0","2","5"
"212","2038","24.0","7","5"
"232","2039","29.0","3","5"
"121","2040","10.0","4","6"
"211","2041","30.0","10","5"
"243","2042","18.0","1","5"
"222","2043","18.0","4","5"
"112","2044","15.0","6","5"
"344","2045","134.0","1","5"
"444","2046","246.0","1","5"
"333","2047","130.0","2","5"
"233","2048","50.0","2","5"
"311","2049","85.0","6","5"
"131","2050","7.0","2","5"
"234","2051","23.0","2","5"
"211","2052","25.0","23","6"
"343","2053","66.0","1","5"
"312","2054","60.0","8","5"
"211","2055","50.0","11","6"
"443","2056","170.0","1","5"
"222","2057","18.0","5","5"
"332","2058","128.0","3","5"
"112","2059","15.0","8","5"
"434","2060","233.0","2","5"
"122","2061","3.0","5","5"
"434","2062","240.0","2","5"
"311","2063","52.0","8","5"
"243","2064","46.0","1","5"
"444","2065","226.0","1","5"
"111","2066","8.0","18","6"
"122","2067","4.0","4","5"
"432","2068","165.0","3","5"
"433","2069","219.0","2","5"
"143","2070","11.0","1","5"
"343","2071","134.0","1","5"
"111","2072","17.0","11","6"
"111","2073","10.0","16","6"
"243","2074","31.0","1","5"
"334","2075","74.0","2","5"
"132","2076","1.0","3","5"
"121","2077","4.0","5","5"
"243","2078","45.0","1","5"
"111","2079","2.0","34","4"
"444","2080","357.0","1","5"
"233","2081","18.0","2","5"
"332","2082","69.0","3","5"
"443","2083","373.0","1","5"
"444","2084","321.0","1","5"
"244","2085","26.0","1","5"
"432","2086","325.0","2","5"
"121","2087","9.0","5","5"
"444","2088","323.0","1","5"
"344","2089","72.0","1","5"
"444","2090","260.0","1","5"
"211","2091","18.0","7","5"
"444","2092","367.0","1","5"
"322","2093","66.0","5","5"
"433","2094","154.0","2","5"
"233","2095","29.0","2","5"
"343","2096","70.0","1","5"
"133","2097","14.0","2","5"
"111","2098","2.0","18","6"
"111","2099","1.0","53","4"
"332","2100","120.0","3","5"
"343","2101","61.0","1","5"
"111","2102","3.0","22","6"
"141","2103","3.0","1","6"
"122","2104","9.0","5","5"
"334","2105","92.0","2","5"
"322","2106","59.0","4","5"
"312","2107","79.0","11","5"
"211","2108","26.0","6","5"
"443","2109","357.0","1","5"
"332","2110","85.0","3","5"
"123","2111","10.0","4","5"
"112","2112","1.0","6","5"
"443","2113","225.0","1","5"
"332","2114","60.0","2","5"
"434","2115","239.0","2","5"
"433","2116","319.0","3","5"
"111","2117","2.0","8","5"
"213","2118","45.0","6","5"
"344","2119","88.0","1","5"
"111","2120","11.0","11","6"
"443","2121","176.0","1","5"
"311","2122","52.0","7","5"
"434","2123","366.0","2","5"
"443","2124","319.0","1","5"
"433","2125","226.0","3","5"
"433","2126","358.0","3","5"
"443","2127","234.0","1","5"
"444","2128","311.0","1","5"
"222","2129","37.0","5","5"
"321","2130","66.0","5","6"
"433","2131","239.0","2","5"
"333","2132","113.0","2","5"
"444","2133","277.0","1","5"
"411","2134","218.0","12","5"
"443","2135","299.0","1","5"
"122","2136","2.0","4","5"
"222","2137","29.0","5","5"
"132","2138","10.0","3","5"
"211","2139","45.0","7","5"
"311","2140","67.0","9","5"
"343","2141","74.0","1","5"
"333","2142","65.0","2","5"
"331","2143","134.0","3","5"
"433","2144","238.0","2","5"
"343","2145","122.0","1","5"
"211","2146","32.0","15","6"
"111","2147","9.0","15","6"
"232","2148","36.0","2","5"
"112","2149","16.0","6","5"
"343","2150","127.0","1","5"
"342","2151","67.0","1","5"
"444","2152","149.0","1","5"
"434","2153","281.0","2","5"
"433","2154","169.0","2","5"
"311","2155","100.0","8","5"
"344","2156","135.0","1","5"
"444","2157","324.0","1","5"
"344","2158","107.0","1","5"
"343","2159","64.0","1","5"
"432","2160","151.0","2","5"
"444","2161","338.0","1","5"
"221","2162","22.0","5","5"
"243","2163","24.0","1","5"
"111","2164","16.0","9","5"
"111","2165","7.0","16","5"
"332","2166","57.0","2","5"
"132","2167","4.0","2","5"
"233","2168","31.0","2","5"
"344","2169","66.0","1","5"
"244","2170","47.0","1","5"
"434","2171","355.0","2","5"
"444","2172","172.0","1","0"
"311","2173","59.0","12","5"
"244","2174","50.0","1","5"
"233","2175","22.0","3","5"
"221","2176","43.0","5","5"
"222","2177","29.0","4","5"
"111","2178","5.0","21","6"
"211","2179","26.0","20","6"
"444","2180","201.0","1","0"
"211","2181","44.0","10","6"
"123","2182","10.0","4","5"
"111","2183","2.0","14","6"
"311","2184","67.0","11","6"
"343","2185","64.0","1","5"
"311","2186","51.0","14","6"
"443","2187","290.0","1","5"
"312","2188","61.0","10","5"
"332","2189","64.0","3","5"
"344","2190","96.0","1","0"
"433","2191","271.0","2","0"
"111","2192","1.0","118","3"
"322","2193","75.0","5","5"
"344","2194","110.0","1","0"
"443","2195","199.0","1","0"
"333","2196","64.0","3","0"
"444","2197","327.0","1","0"
"143","2198","4.0","1","0"
"444","2199","284.0","1","0"
"244","2200","44.0","1","0"
"221","2201","49.0","4","5"
"333","2202","64.0","2","0"
"344","2203","104.0","1","0"
"443","2204","334.0","1","0"
"344","2205","53.0","1","0"
"222","2206","35.0","5","5"
"232","2207","32.0","2","0"
"421","2208","366.0","4","5"
"442","2209","208.0","1","5"
"433","2210","157.0","3","0"
"344","2211","54.0","1","0"
"333","2212","66.0","3","0"
"341","2213","81.0","1","5"
"333","2214","116.0","2","0"
"343","2215","87.0","1","0"
"123","2216","1.0","5","0"
"233","2217","35.0","2","0"
"444","2218","333.0","1","0"
"444","2219","366.0","1","0"
"344","2220","72.0","1","0"
"433","2221","158.0","2","0"
"444","2222","373.0","1","0"
"111","2223","12.0","10","5"
"432","2224","255.0","2","0"
"234","2225","29.0","2","0"
"211","2226","31.0","10","5"
"111","2227","5.0","29","6"
"243","2228","40.0","1","0"
"443","2229","362.0","1","0"
"433","2230","241.0","2","0"
"332","2231","96.0","2","0"
"212","2232","26.0","9","0"
"333","2233","75.0","2","0"
"321","2234","57.0","5","5"
"243","2235","21.0","1","0"
"444","2236","144.0","1","0"
"211","2237","41.0","8","5"
"341","2238","137.0","1","5"
"111","2239","8.0","13","5"
"344","2240","129.0","1","0"
"232","2241","40.0","3","0"
"411","2242","169.0","8","6"
"111","2243","9.0","6","0"
"433","2244","214.0","2","0"
"111","2245","15.0","8","6"
"433","2246","170.0","3","0"
"243","2247","40.0","1","0"
"443","2248","186.0","1","0"
"444","2249","270.0","1","0"
"443","2250","172.0","1","0"
"122","2251","5.0","5","0"
"134","2252","16.0","2","0"
"121","2253","10.0","4","5"
"444","2254","326.0","1","0"
"344","2255","113.0","1","0"
"444","2256","290.0","1","0"
"132","2257","16.0","3","0"
"132","2258","1.0","3","0"
"312","2259","92.0","6","0"
"433","2260","149.0","2","0"
"443","2261","189.0","1","0"
"223","2262","18.0","4","0"
"222","2263","34.0","4","0"
"444","2264","264.0","1","0"
"311","2265","84.0","8","6"
"222","2266","26.0","5","0"
"444","2267","171.0","1","0"
"132","2268","10.0","3","0"
"443","2269","313.0","1","0"
"321","2270","65.0","5","6"
"343","2271","85.0","1","0"
"244","2272","25.0","1","0"
"322","2273","59.0","4","0"
"434","2274","323.0","2","0"
"244","2275","38.0","1","0"
"433","2276","254.0","2","0"
"212","2277","19.0","7","0"
"232","2278","33.0","3","0"
"144","2279","15.0","1","0"
"233","2280","27.0","3","0"
"244","2281","23.0","1","0"
"333","2282","79.0","3","0"
"112","2283","8.0","6","0"
"244","2284","22.0","1","0"
"132","2285","12.0","3","0"
"444","2286","262.0","1","0"
"344","2287","131.0","1","0"
"333","2288","55.0","3","0"
"443","2289","249.0","1","0"
"111","2290","2.0","8","5"
"132","2291","9.0","2","0"
"444","2292","264.0","1","0"
"444","2293","331.0","1","0"
"443","2294","313.0","1","0"
"222","2295","26.0","5","0"
"243","2296","30.0","1","0"
"233","2297","30.0","3","0"
"112","2298","2.0","7","0"
"444","2299","362.0","1","0"
"433","2300","283.0","3","0"
"444","2301","262.0","1","0"
"244","2302","25.0","1","0"
"444","2303","354.0","1","0"
"334","2304","94.0","3","0"
"244","2305","29.0","1","0"
"442","2306","338.0","1","0"
"211","2307","20.0","24","6"
"343","2308","85.0","1","0"
"123","2309","9.0","4","0"
"223","2310","35.0","5","0"
"223","2311","43.0","4","0"
"143","2312","2.0","1","0"
"343","2313","113.0","1","0"
"112","2314","14.0","10","0"
"343","2315","77.0","1","0"
"232","2316","40.0","2","0"
"342","2317","116.0","1","0"
"111","2318","16.0","16","6"
"424","2319","161.0","4","0"
"121","2320","1.0","5","6"
"231","2321","30.0","3","0"
"344","2322","93.0","1","0"
"222","2323","23.0","4","0"
"311","2324","95.0","7","0"
"232","2325","28.0","2","0"
"211","2326","33.0","7","0"
"232","2327","21.0","2","0"
"232","2328","18.0","3","0"
"111","2329","1.0","35","6"
"122","2330","8.0","4","0"
"111","2331","16.0","23","6"
"444","2332","363.0","1","0"
"344","2333","81.0","1","0"
"311","2334","53.0","7","6"
"232","2335","23.0","3","0"
"443","2336","172.0","1","0"
"412","2337","189.0","6","0"
"444","2338","331.0","1","0"
"122","2339","12.0","5","0"
"434","2340","156.0","2","0"
"211","2341","31.0","22","4"
"111","2342","12.0","13","0"
"234","2343","45.0","3","0"
"444","2344","233.0","1","0"
"311","2345","64.0","13","0"
"143","2346","2.0","1","0"
"211","2347","36.0","13","0"
"233","2348","33.0","2","0"
"343","2349","84.0","1","0"
"243","2350","25.0","1","0"
"122","2351","2.0","4","0"
"234","2352","33.0","2","0"
"211","2353","19.0","10","0"
"444","2354","254.0","1","0"
"211","2355","23.0","12","6"
"222","2356","22.0","4","0"
"131","2357","8.0","2","0"
"212","2358","25.0","6","0"
"222","2359","19.0","5","0"
"413","2360","173.0","7","0"
"444","2361","163.0","1","0"
"143","2362","7.0","1","0"
"144","2363","11.0","1","0"
"344","2364","114.0","1","0"
"444","2365","288.0","1","0"
"111","2366","9.0","11","6"
"334","2367","54.0","2","0"
"111","2368","7.0","14","6"
"321","2369","77.0","4","0"
"123","2370","4.0","4","0"
"243","2371","37.0","1","0"
"444","2372","217.0","1","0"
"343","2373","60.0","1","0"
"444","2374","278.0","1","0"
"111","2375","12.0","20","6"
"244","2376","24.0","1","0"
"243","2377","29.0","1","0"
"122","2378","12.0","5","0"
"444","2379","352.0","1","0"
"112","2380","9.0","7","0"
"234","2381","50.0","2","0"
"244","2382","19.0","1","0"
"132","2383","3.0","3","0"
"322","2384","104.0","5","0"
"111","2385","7.0","13","6"
"122","2386","12.0","4","0"
"111","2387","5.0","7","0"
"233","2388","32.0","2","0"
"422","2389","178.0","4","0"
"242","2390","38.0","1","0"
"434","2391","151.0","3","0"
"444","2392","162.0","1","0"
"333","2393","69.0","2","0"
"311","2394","121.0","14","6"
"232","2395","25.0","3","0"
"222","2396","24.0","5","0"
"443","2397","177.0","1","0"
"222","2398","50.0","4","0"
"423","2399","253.0","4","0"
"444","2400","289.0","1","0"
"243","2401","47.0","1","0"
"344","2402","71.0","1","0"
"111","2403","16.0","6","0"
"312","2404","101.0","9","0"
"233","2405","30.0","2","0"
"234","2406","35.0","3","0"
"232","2407","27.0","2","0"
"111","2408","11.0","17","6"
"112","2409","8.0","15","0"
"344","2410","79.0","1","0"
"344","2411","52.0","1","0"
"222","2412","36.0","5","0"
"311","2413","57.0","11","0"
"444","2414","337.0","1","0"
"222","2415","28.0","4","0"
"434","2416","183.0","2","0"
"344","2417","52.0","1","0"
"112","2418","10.0","15","0"
"234","2419","36.0","2","0"
"111","2420","10.0","27","6"
"222","2421","33.0","5","0"
"143","2422","11.0","1","0"
"212","2423","50.0","6","0"
"112","2424","4.0","6","0"
"111","2425","3.0","16","0"
"343","2426","141.0","1","0"
"323","2427","117.0","4","0"
"312","2428","100.0","8","0"
"332","2429","75.0","2","0"
"111","2430","5.0","10","0"
"232","2431","45.0","3","0"
"111","2432","16.0","10","0"
"144","2433","17.0","1","0"
"332","2434","90.0","2","0"
"344","2435","53.0","1","0"
"444","2436","301.0","1","0"
"343","2437","134.0","1","0"
"111","2438","4.0","17","6"
"321","2439","105.0","4","0"
"413","2440","179.0","6","0"
"422","2441","166.0","4","0"
"243","2442","19.0","1","0"
"423","2443","158.0","4","0"
"423","2444","204.0","4","0"
"432","2445","336.0","2","0"
"233","2446","37.0","3","0"
"343","2447","91.0","1","0"
"332","2448","93.0","2","0"
"132","2449","9.0","2","0"
"433","2450","233.0","2","0"
"222","2451","45.0","4","0"
"244","2452","23.0","1","0"
"412","2453","190.0","8","0"
"243","2454","44.0","1","0"
"212","2455","25.0","12","0"
"433","2456","317.0","2","0"
"344","2457","106.0","1","0"
"333","2458","51.0","2","0"
"431","2459","168.0","2","0"
"243","2460","40.0","1","0"
"444","2461","218.0","1","0"
"222","2462","40.0","5","0"
"444","2463","297.0","1","0"
"211","2464","19.0","10","0"
"321","2465","88.0","4","0"
"311","2466","73.0","8","0"
"333","2467","81.0","3","0"
"121","2468","9.0","5","0"
"242","2469","49.0","1","0"
"343","2470","53.0","1","0"
"222","2471","24.0","4","0"
"132","2472","9.0","3","0"
"212","2473","18.0","6","0"
"344","2474","117.0","1","0"
"111","2475","9.0","11","0"
"334","2476","120.0","2","0"
"134","2477","4.0","2","0"
"444","2478","252.0","1","0"
"244","2479","28.0","1","0"
"111","2480","1.0","15","6"
"433","2481","267.0","2","0"
"211","2482","33.0","12","0"
"243","2483","18.0","1","0"
"432","2484","172.0","3","0"
"122","2485","2.0","4","0"
"444","2486","265.0","1","0"
"321","2487","140.0","4","0"
"444","2488","201.0","1","0"
"312","2489","60.0","7","0"
"222","2490","35.0","4","0"
"211","2491","41.0","11","0"
"444","2492","284.0","1","0"
"122","2493","9.0","5","0"
"333","2494","143.0","3","0"
"133","2495","12.0","2","0"
"422","2496","146.0","4","0"
"444","2497","234.0","1","0"
"211","2498","33.0","14","6"
"243","2499","24.0","1","0"
"143","2500","12.0","1","0"
"211","2501","36.0","6","0"
"444","2502","365.0","1","0"
"434","2503","201.0","3","0"
"143","2504","15.0","1","0"
"111","2505","17.0","7","6"
"244","2506","49.0","1","0"
"434","2507","198.0","2","0"
"322","2508","66.0","4","0"
"433","2509","212.0","2","0"
"444","2510","283.0","1","0"
"332","2511","115.0","2","0"
"112","2512","15.0","12","0"
"211","2513","19.0","19","6"
"343","2514","66.0","1","0"
"244","2515","49.0","1","0"
"122","2516","16.0","4","0"
"344","2517","78.0","1","0"
"112","2518","9.0","6","0"
"334","2519","134.0","2","0"
"132","2520","13.0","3","0"
"244","2521","40.0","1","0"
"421","2522","235.0","4","4"
"111","2523","3.0","9","0"
"211","2524","40.0","8","0"
"444","2525","305.0","1","0"
"323","2526","51.0","4","0"
"111","2527","1.0","8","0"
"323","2528","61.0","4","0"
"332","2529","66.0","2","0"
"244","2530","25.0","1","0"
"434","2531","218.0","3","0"
"333","2532","65.0","2","0"
"232","2533","32.0","3","0"
"311","2534","81.0","10","0"
"343","2535","64.0","1","0"
"323","2536","116.0","4","0"
"111","2537","7.0","29","3"
"143","2538","6.0","1","0"
"344","2539","69.0","1","0"
"444","2540","245.0","1","0"
"344","2541","133.0","1","0"
"422","2542","241.0","5","0"
"433","2543","184.0","3","0"
"223","2544","25.0","4","0"
"121","2545","10.0","4","0"
"144","2546","11.0","1","0"
"211","2547","30.0","8","0"
"221","2548","44.0","5","6"
"232","2549","26.0","3","0"
"443","2550","358.0","1","0"
"144","2551","10.0","1","0"
"232","2552","44.0","3","0"
"122","2553","9.0","4","0"
"443","2554","150.0","1","0"
"111","2555","1.0","10","0"
"321","2556","113.0","4","0"
"332","2557","76.0","3","0"
"332","2558","107.0","2","0"
"222","2559","46.0","4","0"
"334","2560","143.0","3","0"
"343","2561","51.0","1","0"
"111","2562","1.0","19","6"
"211","2563","23.0","20","6"
"232","2564","46.0","3","0"
"232","2565","50.0","3","0"
"421","2566","306.0","5","6"
"213","2567","36.0","6","0"
"312","2568","79.0","7","0"
"111","2569","17.0","9","0"
"321","2570","107.0","5","0"
"432","2571","208.0","2","0"
"111","2572","3.0","6","0"
"321","2573","64.0","5","0"
"221","2574","49.0","4","0"
"444","2575","320.0","1","0"
"233","2576","44.0","2","0"
"132","2577","3.0","2","0"
"434","2578","337.0","2","0"
"443","2579","172.0","1","0"
"321","2580","51.0","4","0"
"311","2581","73.0","20","0"
"333","2582","99.0","2","0"
"233","2583","29.0","2","0"
"322","2584","58.0","4","0"
"442","2585","254.0","1","0"
"311","2586","70.0","6","0"
"222","2587","44.0","4","0"
"234","2588","45.0","2","0"
"343","2589","65.0","1","0"
"111","2590","11.0","21","4"
"222","2591","25.0","5","0"
"333","2592","59.0","3","0"
"312","2593","64.0","6","0"
"444","2594","304.0","1","0"
"244","2595","46.0","1","0"
"211","2596","18.0","10","6"
"233","2597","38.0","2","0"
"234","2598","19.0","2","0"
"434","2599","187.0","2","0"
"344","2600","52.0","1","0"
"111","2601","4.0","12","0"
"322","2602","137.0","5","0"
"111","2603","4.0","31","4"
"243","2604","19.0","1","0"
"122","2605","16.0","5","0"
"212","2606","41.0","8","0"
"111","2607","12.0","9","0"
"122","2608","8.0","4","0"
"234","2609","26.0","2","0"
"211","2610","22.0","8","0"
"232","2611","41.0","3","0"
"344","2612","101.0","1","0"
"111","2613","5.0","16","6"
"434","2614","277.0","2","0"
"243","2615","33.0","1","0"
"133","2616","15.0","2","0"
"311","2617","63.0","9","6"
"133","2618","2.0","3","0"
"433","2619","369.0","2","0"
"413","2620","312.0","8","0"
"423","2621","199.0","5","0"
"133","2622","2.0","2","0"
"333","2623","93.0","3","0"
"344","2624","60.0","1","0"
"334","2625","80.0","2","0"
"433","2626","157.0","2","0"
"443","2627","227.0","1","0"
"434","2628","253.0","2","0"
"444","2629","150.0","1","0"
"434","2630","194.0","2","0"
"112","2631","1.0","6","0"
"444","2632","369.0","1","0"
"243","2633","24.0","1","0"
"133","2634","17.0","3","0"
"111","2635","10.0","8","6"
"144","2636","8.0","1","0"
"212","2637","20.0","8","0"
"132","2638","4.0","3","0"
"444","2639","174.0","1","0"
"112","2640","1.0","8","0"
"434","2641","178.0","2","0"
"112","2642","16.0","10","0"
"444","2643","248.0","1","0"
"433","2644","191.0","2","0"
"233","2645","20.0","2","0"
"424","2646","154.0","4","0"
"443","2647","173.0","1","0"
"433","2648","372.0","2","0"
"444","2649","373.0","1","0"
"444","2650","194.0","1","0"
"343","2651","67.0","1","0"
"111","2652","4.0","11","0"
"232","2653","21.0","3","0"
"433","2654","239.0","2","0"
"344","2655","64.0","1","0"
"323","2656","112.0","5","0"
"311","2657","90.0","16","6"
"434","2658","311.0","2","0"
"343","2659","134.0","1","0"
"443","2660","277.0","1","0"
"444","2661","365.0","1","0"
"341","2662","83.0","1","0"
"132","2663","8.0","2","0"
"133","2664","17.0","2","0"
"121","2665","2.0","5","0"
"132","2666","1.0","3","0"
"222","2667","34.0","4","0"
"111","2668","15.0","10","0"
"211","2669","24.0","16","6"
"243","2670","32.0","1","0"
"344","2671","74.0","1","0"
"233","2672","20.0","2","0"
"122","2673","17.0","4","0"
"233","2674","23.0","2","0"
"123","2675","3.0","4","0"
"443","2676","304.0","1","0"
"211","2677","18.0","12","6"
"434","2678","236.0","3","0"
"211","2679","39.0","8","6"
"343","2680","84.0","1","0"
"433","2681","165.0","2","0"
"132","2682","17.0","2","0"
"342","2683","77.0","1","0"
"331","2684","89.0","3","0"
"211","2685","25.0","8","0"
"222","2686","22.0","4","0"
"111","2687","3.0","11","0"
"332","2688","123.0","3","0"
"244","2689","30.0","1","0"
"112","2690","12.0","7","0"
"244","2691","19.0","1","0"
"232","2692","44.0","2","0"
"144","2693","4.0","1","0"
"111","2694","9.0","10","0"
"343","2695","55.0","1","0"
"312","2696","88.0","7","0"
"211","2697","37.0","6","0"
"131","2698","3.0","3","6"
"221","2699","30.0","5","0"
"123","2700","12.0","4","0"
"444","2701","211.0","1","0"
"221","2702","48.0","4","0"
"233","2703","24.0","3","0"
"222","2704","22.0","4","0"
"433","2705","246.0","3","0"
"111","2706","8.0","16","0"
"232","2707","35.0","3","0"
"111","2708","4.0","54","4"
"222","2709","36.0","4","0"
"122","2710","4.0","4","0"
"112","2711","3.0","10","0"
"244","2712","47.0","1","0"
"233","2713","39.0","2","0"
"111","2714","2.0","10","6"
"132","2715","17.0","3","0"
"443","2716","260.0","1","0"
"232","2717","46.0","3","0"
"144","2718","12.0","1","0"
"243","2719","30.0","1","0"
"244","2720","43.0","1","0"
"312","2721","92.0","7","0"
"211","2722","39.0","76","3"
"443","2723","310.0","1","0"
"333","2724","92.0","2","0"
"111","2725","6.0","27","6"
"433","2726","196.0","3","0"
"332","2727","87.0","2","0"
"432","2728","270.0","3","0"
"123","2729","8.0","4","0"
"332","2730","65.0","3","0"
"231","2731","31.0","3","0"
"212","2732","22.0","7","0"
"222","2733","38.0","4","0"
"322","2734","120.0","4","0"
"334","2735","86.0","3","0"
"232","2736","40.0","3","0"
"444","2737","174.0","1","0"
"343","2738","54.0","1","0"
"232","2739","33.0","2","0"
"442","2740","145.0","1","0"
"444","2741","221.0","1","0"
"242","2742","45.0","1","0"
"111","2743","4.0","10","0"
"312","2744","66.0","6","0"
"444","2745","269.0","1","0"
"122","2746","10.0","4","0"
"443","2747","260.0","1","0"
"443","2748","365.0","1","0"
"122","2749","17.0","5","0"
"232","2750","22.0","2","0"
"243","2751","45.0","1","0"
"443","2752","288.0","1","0"
"434","2753","292.0","2","0"
"111","2754","3.0","11","0"
"444","2755","284.0","1","0"
"132","2756","17.0","3","0"
"334","2757","82.0","3","0"
"321","2758","56.0","5","0"
"332","2759","101.0","2","0"
"443","2760","299.0","1","0"
"222","2761","23.0","5","0"
"312","2762","59.0","6","0"
"433","2763","155.0","2","0"
"322","2764","99.0","5","0"
"344","2765","107.0","1","0"
"112","2766","12.0","6","0"
"443","2767","264.0","1","0"
"444","2768","240.0","1","0"
"311","2769","88.0","7","0"
"232","2770","50.0","3","0"
"132","2771","9.0","3","0"
"231","2772","42.0","3","0"
"112","2773","7.0","6","0"
"343","2774","62.0","1","0"
"443","2775","249.0","1","0"
"344","2776","66.0","1","0"
"211","2777","18.0","7","0"
"332","2778","85.0","2","0"
"433","2779","219.0","2","0"
"232","2780","45.0","3","0"
"324","2781","143.0","4","0"
"444","2782","183.0","1","0"
"444","2783","171.0","1","0"
"111","2784","10.0","8","0"
"433","2785","206.0","2","0"
"444","2786","190.0","1","0"
"133","2787","8.0","2","0"
"322","2788","59.0","5","0"
"332","2789","57.0","2","0"
"322","2790","73.0","4","0"
"343","2791","52.0","1","0"
"434","2792","316.0","2","0"
"444","2793","367.0","1","0"
"221","2794","29.0","4","6"
"242","2795","39.0","1","0"
"221","2796","18.0","5","0"
"311","2797","52.0","6","6"
"111","2798","4.0","46","4"
"233","2799","22.0","3","0"
"443","2800","263.0","1","0"
"332","2801","60.0","3","0"
"444","2802","368.0","1","0"
"233","2803","19.0","3","0"
"322","2804","53.0","4","0"
"343","2805","88.0","1","0"
"443","2806","250.0","1","0"
"111","2807","3.0","7","0"
"444","2808","247.0","1","0"
"111","2809","9.0","18","6"
"432","2810","157.0","3","0"
"343","2811","134.0","1","0"
"444","2812","296.0","1","0"
"134","2813","5.0","2","0"
"211","2814","39.0","10","0"
"441","2815","269.0","1","0"
"221","2816","50.0","5","0"
"111","2817","9.0","13","0"
"123","2818","16.0","4","0"
"443","2819","282.0","1","0"
"322","2820","64.0","4","0"
"111","2821","2.0","26","6"
"444","2822","252.0","1","0"
"433","2823","225.0","3","0"
"122","2824","17.0","4","0"
"111","2825","11.0","28","6"
"121","2826","8.0","4","0"
"311","2827","51.0","7","0"
"344","2828","59.0","1","0"
"322","2829","95.0","5","0"
"112","2830","16.0","7","0"
"332","2831","126.0","3","0"
"322","2832","94.0","4","0"
"243","2833","50.0","1","0"
"344","2834","138.0","1","0"
"344","2835","61.0","1","0"
"311","2836","100.0","10","6"
"343","2837","73.0","1","0"
"321","2838","72.0","4","6"
"343","2839","67.0","1","0"
"312","2840","64.0","7","0"
"133","2841","17.0","2","0"
"211","2842","23.0","13","6"
"211","2843","32.0","17","6"
"222","2844","45.0","4","0"
"134","2845","16.0","2","0"
"244","2846","40.0","1","0"
"111","2847","3.0","25","6"
"443","2848","237.0","1","0"
"343","2849","75.0","1","0"
"132","2850","4.0","2","0"
"121","2851","3.0","5","0"
"443","2852","361.0","1","0"
"323","2853","59.0","5","0"
"243","2854","23.0","1","0"
"222","2855","31.0","4","0"
"323","2856","55.0","4","0"
"243","2857","25.0","1","0"
